onset	duration	trial_type	response_time	correctness	StimVar	Rsponse	Stimulus	cond
0.0	2.0	incongruent_correct	1.044	correct	1	1	congruent	cond003
10.0	2.0	incongruent_correct	0.761	correct	1	1	congruent	cond003
20.0	2.0	congruent_correct	0.668	correct	2	1	incongruent	cond001
30.0	2.0	congruent_correct	0.695	correct	1	1	congruent	cond001
40.0	2.0	congruent_correct	0.524	correct	2	1	incongruent	cond001
52.0	2.0	incongruent_correct	0.806	correct	1	1	congruent	cond003
64.0	2.0	congruent_correct	1.169	correct	2	1	incongruent	cond001
76.0	2.0	incongruent_correct	1.963	correct	2	1	incongruent	cond003
88.0	2.0	congruent_correct	0.582	correct	2	1	incongruent	cond001
102.0	2.0	congruent_correct	0.648	correct	1	1	congruent	cond001
116.0	2.0	congruent_correct	0.706	correct	1	1	congruent	cond001
126.0	2.0	incongruent_correct	1.03	correct	2	1	incongruent	cond003
140.0	2.0	incongruent_correct	0.952	correct	1	1	congruent	cond003
154.0	2.0	incongruent_correct	0.938	correct	2	1	incongruent	cond003
164.0	2.0	congruent_correct	0.758	correct	1	1	congruent	cond001
174.0	2.0	incongruent_correct	0.816	correct	2	1	incongruent	cond003
184.0	2.0	congruent_correct	0.581	correct	1	1	congruent	cond001
196.0	2.0	incongruent_correct	1.383	correct	1	1	congruent	cond003
208.0	2.0	incongruent_correct	0.921	correct	2	1	incongruent	cond003
220.0	2.0	congruent_correct	0.669	correct	1	1	congruent	cond001
232.0	2.0	congruent_correct	0.496	correct	1	1	congruent	cond001
246.0	2.0	congruent_correct	1.042	correct	2	1	incongruent	cond001
260.0	2.0	incongruent_correct	1.187	correct	2	1	incongruent	cond003
274.0	2.0	incongruent_correct	0.779	correct	2	1	incongruent	cond003
