onset	duration	trial_type	response_time	correctness	StimVar	Rsponse	Stimulus	cond
0.0	2.0	incongruent_correct	1.019	correct	2	1	incongruent	cond003
10.0	2.0	incongruent_correct	0.927	correct	2	1	incongruent	cond003
20.0	2.0	incongruent_correct	0.747	correct	2	1	incongruent	cond003
32.0	2.0	congruent_correct	0.653	correct	1	1	congruent	cond001
42.0	2.0	congruent_correct	0.744	correct	1	1	congruent	cond001
52.0	2.0	congruent_correct	0.588	correct	1	1	congruent	cond001
64.0	2.0	congruent_correct	0.56	correct	1	1	congruent	cond001
76.0	2.0	incongruent_correct	0.715	correct	2	1	incongruent	cond003
88.0	2.0	incongruent_correct	0.67	correct	2	1	incongruent	cond003
102.0	2.0	incongruent_correct	0.719	correct	2	1	incongruent	cond003
116.0	2.0	congruent_correct	0.674	correct	1	1	congruent	cond001
130.0	2.0	congruent_correct	0.555	correct	1	1	congruent	cond001
144.0	2.0	incongruent_correct	0.693	correct	2	1	incongruent	cond003
154.0	2.0	incongruent_correct	0.705	correct	2	1	incongruent	cond003
164.0	2.0	congruent_correct	0.612	correct	1	1	congruent	cond001
174.0	2.0	congruent_correct	0.558	correct	1	1	congruent	cond001
184.0	2.0	congruent_correct	0.531	correct	1	1	congruent	cond001
196.0	2.0	congruent_correct	0.446	correct	1	1	congruent	cond001
208.0	2.0	congruent_correct	0.483	correct	1	1	congruent	cond001
222.0	2.0	incongruent_correct	0.644	correct	2	1	incongruent	cond003
234.0	2.0	incongruent_correct	0.83	correct	2	1	incongruent	cond003
246.0	2.0	incongruent_correct	0.696	correct	2	1	incongruent	cond003
260.0	2.0	congruent_correct	0.538	correct	1	1	congruent	cond001
274.0	2.0	incongruent_correct	0.62	correct	2	1	incongruent	cond003
